District Name,Police Unit,Village Area Name,Beat Name,Total Crimes per beat,Sanctioned Strength of Assistant Sub-Inspectors per District,Sanctioned Strength of Head Constables per District,Sanctioned Strength of Police Constables per District,Normalised Crime Severity
"SP, UK, KARWAR",Sirsi Rural PS,HUTANJANMANE,NEW BEAT 19,13.0,149,407,810,0.0008811585319132634
"SP, UK, KARWAR",Sirsi Rural PS,NAVILGAR NAVILGAR,Old PS RURAL BEAT 32,5.0,149,407,810,0.0005746686077695196
"SP, UK, KARWAR",Sirsi Rural PS,YADALLI,Old PS RURAL BEAT 26,7.0,149,407,810,0.0006512910888054555
"SP, UK, KARWAR",Sirsi Rural PS,HANCHARAT HULEKAL,Old PS RURAL BEAT 46,12.0,149,407,810,0.001225959696574975
"SP, UK, KARWAR",Sirsi Rural PS,EKKAMBI,NEW BEAT 07,24.0,149,407,810,0.0008428472913952953
"SP, UK, KARWAR",Sirsi Rural PS,KANGOD,Old PS RURAL BEAT 27,16.0,149,407,810,0.0008811585319132634
"SP, UK, KARWAR",Sirsi Rural PS,NEGGU,NEW BEAT 21,15.0,149,407,810,0.0007662248103593594
"SP, UK, KARWAR",Sirsi Rural PS,NAKSHE,Old PS RURAL BEAT 47,16.0,149,407,810,0.0015324496207187188
"SP, UK, KARWAR",Sirsi Rural PS,HAREPAL,NEW BEAT 15,14.0,149,407,810,0.0009577810129491993
"SP, UK, KARWAR",Sirsi Rural PS,TATAGUNI,NEW BEAT 22,3.0,149,407,810,0.00030648992414374375
"SP, UK, KARWAR",Sirsi Rural PS,BADAGI,Old PS RURAL BEAT 34,13.0,149,407,810,0.0008428472913952953
"SP, UK, KARWAR",Sirsi Rural PS,BHOOSANKERI MENSI,Old PS RURAL BEAT 49,5.0,149,407,810,0.0004980461267335836
"SP, UK, KARWAR",Sirsi Rural PS,MUNDAGANAMANE,Old PS RURAL BEAT 40,6.0,149,407,810,0.0005363573672515517
"SP, UK, KARWAR",Sirsi Rural PS,MALLESARA BOPPANNALI,NEW BEAT 06,43.0,149,407,810,0.001455827139682783
"SP, UK, KARWAR",Sirsi Rural PS,HEBRE,Old PS RURAL BEAT 35,15.0,149,407,810,0.0010344034939851353
"SP, UK, KARWAR",Sirsi Rural PS,BALERAGADDE SARAGUPPA,Old PS RURAL BEAT 39,11.0,149,407,810,0.0008045360508773274
"SP, UK, KARWAR",Sirsi Rural PS,MOGADDE,Old PS RURAL BEAT 48,9.0,149,407,810,0.0008045360508773274
"SP, UK, KARWAR",Sirsi Rural PS,BACHAGAON,Old BEAT NO 02,26.0,149,407,810,0.0016090721017546549
"SP, UK, KARWAR",Sirsi Rural PS,BHAIRUMBE,NEW BEAT 11,12.0,149,407,810,0.0009577810129491993
"SP, UK, KARWAR",Sirsi Rural PS,KALAGAR,NEW BEAT 14,9.0,149,407,810,0.0008811585319132634
"SP, UK, KARWAR",Sirsi Rural PS,KALLAKOPPA ITAGULI,NEW BEAT 16,14.0,149,407,810,0.0007279135698413915
"SP, UK, KARWAR",Sirsi Rural PS,MELINAONIKERI MELINAONIKERI,Old PS RURAL BEAT 44,5.0,149,407,810,0.0003831124051796797
"SP, UK, KARWAR",Sirsi Rural PS,BALEGADDE KOTGEHALLI,Old PS RURAL BEAT 37,3.0,149,407,810,0.0003448011646617117
"SP, UK, KARWAR",Sirsi Rural PS,ANAGODKOPPA,NEW BEAT 08,10.0,149,407,810,0.0008045360508773274
"SP, UK, KARWAR",Sirsi Rural PS,KARASULLI,Old PS RURAL BEAT 25,10.0,149,407,810,0.0008811585319132634
"SP, UK, KARWAR",Sirsi Rural PS,MANJUGUNI,Old PS RURAL BEAT 36,8.0,149,407,810,0.00030648992414374375
"SP, UK, KARWAR",Sirsi Rural PS,ARASAPUR,NEW BEAT 12,9.0,149,407,810,0.0011493372155390391
"SP, UK, KARWAR",Sirsi Rural PS,SANNALLI,NEW BEAT 18,6.0,149,407,810,0.0009194697724312313
"SP, UK, KARWAR",Sirsi Rural PS,kadabala,Old PS RURAL BEAT 41,2.0,149,407,810,0.00019155620258983985
"SP, UK, KARWAR",Sirsi Rural PS,HEEPANALLI,NEW BEAT 17,16.0,149,407,810,0.001302582177610911
"SP, UK, KARWAR",Sirsi Rural PS,HANAGAR,Old PS RURAL BEAT 29,4.0,149,407,810,0.0004214236456976477
"SP, UK, KARWAR",Sirsi Rural PS,CHINCHALIKE SHIVAGAON,Old PS RURAL BEAT 33,5.0,149,407,810,0.0004214236456976477
"SP, UK, KARWAR",Sirsi Rural PS,PADIGERI,Old PS RURAL BEAT 24,2.0,149,407,810,0.00030648992414374375
"SP, UK, KARWAR",Sirsi Rural PS,AMMINALLI JANMANE,Old PS RURAL BEAT 31,5.0,149,407,810,0.0004980461267335836
"SP, UK, KARWAR",Sirsi Rural PS,HULADEVANSAR SIRSI,NEW BEAT 05,8.0,149,407,810,0.0006129798482874875
"SP, UK, KARWAR",Sirsi Rural PS,BALEKAYIMANE,Old PS RURAL BEAT 51,2.0,149,407,810,0.00011493372155390391
"SP, UK, KARWAR",Sirsi Rural PS,HUTGAR,NEW BEAT 13,13.0,149,407,810,0.0010727147345031033
"SP, UK, KARWAR",Sirsi Rural PS,KAROOR,Old PS RURAL BEAT 28,3.0,149,407,810,0.00011493372155390391
"SP, UK, KARWAR",Sirsi Rural PS,KALKUNI,Old PS RURAL BEAT 23,9.0,149,407,810,0.0006896023293234234
"SP, UK, KARWAR",Sirsi Rural PS,KODNAGADDE,Old PS RURAL BEAT 52,2.0,149,407,810,7.662248103593594e-05
"SP, UK, KARWAR",Sirsi Rural PS,HALLUSRIGE,NEW BEAT 20,4.0,149,407,810,0.0006129798482874875
"SP, UK, KARWAR",Sirsi Rural PS,MANADOOR,Old PS RURAL BEAT 43,4.0,149,407,810,0.00019155620258983985
"SP, UK, KARWAR",Sirsi Rural PS,HAKKIGADDE,Old PS RURAL BEAT 38,2.0,149,407,810,0.00019155620258983985
"SP, UK, KARWAR",Sirsi Town PS,HUBLI ROAD KAMAT CROSS,BEAT 03,432.0,149,407,810,0.004482415140602253
"SP, UK, KARWAR",Sirsi Town PS,VEERABHADRAGALLI,BEAT 02,221.0,149,407,810,0.004750593824228029
"SP, UK, KARWAR",Sirsi Town PS,CHOWKIMATH,BEAT 04,93.0,149,407,810,0.0035246341276530535
"SP, UK, KARWAR",Sirsi Town PS,CHURCH ROAD,BEAT 01,319.0,149,407,810,0.004788905064745996
"SP, UK, KARWAR",Sirsi Town PS,NA VILLAGE,NA BEAT,1.0,149,407,810,0.00011493372155390391
"SP, UK, KARWAR",UK CEN Crime PS,KARWAR,UTTARKANNADA,181.0,149,407,810,0.0003831124051796797
"SP, UK, KARWAR",UK Women PS,KARWAR TOWN PS LIMITS,BEAT No  1,145.0,149,407,810,0.0023369856715960463
"SP, UK, KARWAR",Yellapura PS,Telangar,Rural Beat 6,65.0,149,407,810,0.0030265880009194696
"SP, UK, KARWAR",Yellapura PS,Kiravatti,Rural Beat 2,563.0,149,407,810,0.004865527545781932
"SP, UK, KARWAR",Yellapura PS,Jakkolli,Manchikeri Rural Beat 3,31.0,149,407,810,0.0016856945827905907
"SP, UK, KARWAR",Yellapura PS,Ambedkar Nagar,Town Beat 1,90.0,149,407,810,0.0033330779250632134
"SP, UK, KARWAR",Yellapura PS,Arbail,Rural Beat 5,448.0,149,407,810,0.0037545015707608612
"SP, UK, KARWAR",Yellapura PS,Bijankoppa,Manchikeri Rural Beat 4,90.0,149,407,810,0.002949965519883534
"SP, UK, KARWAR",Yellapura PS,Hasanagi,Manchikeri Rural Beat 2,92.0,149,407,810,0.002681786836257758
"SP, UK, KARWAR",Yellapura PS,Kerehosalli,Manchikeri Rural Beat 1,70.0,149,407,810,0.002681786836257758
"SP, UK, KARWAR",Yellapura PS,Kalamma Nagar,Town Beat 2,208.0,149,407,810,0.004942150026817868
"SP, UK, KARWAR",Yellapura PS,Majunath Nagar,Town Beat 4,301.0,149,407,810,0.004827216305263965
"SP, UK, KARWAR",Yellapura PS,Balgimane,Rural Beat 4,70.0,149,407,810,0.0022603631905601103
"SP, UK, KARWAR",Yellapura PS,Hutkanda,Rural Beat 3,75.0,149,407,810,0.00245191939314995
"SP, UK, KARWAR",Yellapura PS,Angod,Rural Beat 1,56.0,149,407,810,0.0022220519500421422
"SP, UK, KARWAR",Yellapura PS,Sabageri,Town Beat 3,11.0,149,407,810,0.0008045360508773274
"SP, VIJAYANAGARA",Arasikere PS,KANCHIKERE,07,76.0,114,303,598,0.0038285714285714286
"SP, VIJAYANAGARA",Arasikere PS,Kasavanahalli,01,192.0,114,303,598,0.005371428571428571
"SP, VIJAYANAGARA",Arasikere PS,KONANAKATTE,03,75.0,114,303,598,0.0034285714285714284
"SP, VIJAYANAGARA",Arasikere PS,ARSAPURA,06,106.0,114,303,598,0.005314285714285714
"SP, VIJAYANAGARA",Arasikere PS,KEREGUDIHALLI,02,65.0,114,303,598,0.0035428571428571427
"SP, VIJAYANAGARA",Arasikere PS,GADIGUDALU,04,87.0,114,303,598,0.0037142857142857142
"SP, VIJAYANAGARA",Arasikere PS,THOWDURU,05,55.0,114,303,598,0.0033714285714285712
"SP, VIJAYANAGARA",Arasikere PS,Hiremegalagere,21,26.0,114,303,598,0.002285714285714286
"SP, VIJAYANAGARA",Arasikere PS,Nerebommanahalli,25,21.0,114,303,598,0.0017142857142857142
"SP, VIJAYANAGARA",Arasikere PS,HONNAPURA,10,84.0,114,303,598,0.003657142857142857
"SP, VIJAYANAGARA",Arasikere PS,SHRIKANTAPURA,09,22.0,114,303,598,0.0021142857142857144
"SP, VIJAYANAGARA",Arasikere PS,Ramagatta,26,20.0,114,303,598,0.0026285714285714285
"SP, VIJAYANAGARA",Arasikere PS,Vaddinahalli,20,25.0,114,303,598,0.003142857142857143
"SP, VIJAYANAGARA",Arasikere PS,UCCHANGIDURGA,16,90.0,114,303,598,0.0037714285714285714
"SP, VIJAYANAGARA",Arasikere PS,Chikkamegalagere,22,18.0,114,303,598,0.002057142857142857
"SP, VIJAYANAGARA",Arasikere PS,Jambulinganahalli,19,55.0,114,303,598,0.003657142857142857
"SP, VIJAYANAGARA",Arasikere PS,Satturu,18,38.0,114,303,598,0.0018285714285714285
"SP, VIJAYANAGARA",Arasikere PS,CHIKKAMEGALAGERE,11,12.0,114,303,598,0.0014285714285714286
"SP, VIJAYANAGARA",Arasikere PS,SATHURU,08,43.0,114,303,598,0.0026857142857142856
"SP, VIJAYANAGARA",Arasikere PS,U Kallahalli,24,16.0,114,303,598,0.0019428571428571429
"SP, VIJAYANAGARA",Arasikere PS,UCHANGIDURGA,13,28.0,114,303,598,0.002342857142857143
"SP, VIJAYANAGARA",Arasikere PS,KAMATHAHALLI,12,35.0,114,303,598,0.0028
"SP, VIJAYANAGARA",Arasikere PS,GIDDANAGENAHALLI,14,22.0,114,303,598,0.0006857142857142857
"SP, VIJAYANAGARA",Arasikere PS,KUREMAGANAHALLI,15,11.0,114,303,598,0.00045714285714285713
"SP, VIJAYANAGARA",Arasikere PS,Joshilingapura,27,7.0,114,303,598,0.001257142857142857
"SP, VIJAYANAGARA",Arasikere PS,U Bevinahalli,17,9.0,114,303,598,0.001142857142857143
"SP, VIJAYANAGARA",Arasikere PS,Touduru Thanda,28,9.0,114,303,598,0.0014857142857142857
"SP, VIJAYANAGARA",Arasikere PS,Kenchapura,23,1.0,114,303,598,0.00017142857142857143
"SP, VIJAYANAGARA",Arasikere PS,Nandikamba,29,1.0,114,303,598,0.00017142857142857143
"SP, VIJAYANAGARA",Chigateri PS,Nazeernagara,Beat 4,55.0,114,303,598,0.0032571428571428573
"SP, VIJAYANAGARA",Chigateri PS,Nichapura,Beat 3,70.0,114,303,598,0.003657142857142857
"SP, VIJAYANAGARA",Chigateri PS,Chigateri,Beat 1,148.0,114,303,598,0.004914285714285714
"SP, VIJAYANAGARA",Chigateri PS,Hagarigajapura,Beat 2,29.0,114,303,598,0.001257142857142857
"SP, VIJAYANAGARA",Chigateri PS,Mathihalli,Othe PS Limits,2.0,114,303,598,0.00045714285714285713
"SP, VIJAYANAGARA",Chigateri PS,Niluvanji village,Beat 16,10.0,114,303,598,0.0014285714285714286
"SP, VIJAYANAGARA",Chigateri PS,Hosa obalapura village,Beat 11,10.0,114,303,598,0.002
"SP, VIJAYANAGARA",Chigateri PS,Gowripura village,Beat 7,3.0,114,303,598,0.00034285714285714285
"SP, VIJAYANAGARA",Chigateri PS,Hale obalapura village,Beat 12,8.0,114,303,598,0.0006857142857142857
"SP, VIJAYANAGARA",Chigateri PS,Mathihalli village,Beat 24,53.0,114,303,598,0.004342857142857143
"SP, VIJAYANAGARA",Chigateri PS,Nichhapura village,Beat 9,13.0,114,303,598,0.0016
"SP, VIJAYANAGARA",Chigateri PS,Hagarigajapura village,Beat 8,11.0,114,303,598,0.0017714285714285714
"SP, VIJAYANAGARA",Chigateri PS,Sasvihalli village,Beat 20,22.0,114,303,598,0.0014285714285714286
"SP, VIJAYANAGARA",Chigateri PS,Tippanayakanahalli village,Beat 10,12.0,114,303,598,0.001542857142857143
"SP, VIJAYANAGARA",Chigateri PS,Basavanal village,Beat 6,3.0,114,303,598,0.0006857142857142857
"SP, VIJAYANAGARA",Chigateri PS,Muthigi village,Beat 13,14.0,114,303,598,0.0010857142857142858
"SP, VIJAYANAGARA",Chigateri PS,Kadabagere village,Beat 18,14.0,114,303,598,0.001542857142857143
"SP, VIJAYANAGARA",Chigateri PS,Bennihalli village,Beat 14,16.0,114,303,598,0.001257142857142857
"SP, VIJAYANAGARA",Chigateri PS,Hagarishiranahalli village,Beat 25,2.0,114,303,598,0.0004
"SP, VIJAYANAGARA",Chigateri PS,N Shiranahalli village,Beat 27,16.0,114,303,598,0.0018857142857142857
"SP, VIJAYANAGARA",Chigateri PS,Baliganuru,Beat 5,12.0,114,303,598,0.001257142857142857
"SP, VIJAYANAGARA",Chigateri PS,Pruthweshwara village,Beat 17,16.0,114,303,598,0.0018285714285714285
"SP, VIJAYANAGARA",Chigateri PS,Bada village,Beat 15,5.0,114,303,598,0.0007428571428571429
"SP, VIJAYANAGARA",Chigateri PS,Hunasehalli village,Beat 19,15.0,114,303,598,0.0008
"SP, VIJAYANAGARA",Chigateri PS,Nagarakonda village,Beat 23,12.0,114,303,598,0.0010857142857142858
"SP, VIJAYANAGARA",Chigateri PS,Aladahalli village,Beat 26,5.0,114,303,598,0.0007428571428571429
"SP, VIJAYANAGARA",Chigateri PS,Kunemadihalli village,Beat 21,9.0,114,303,598,0.0005142857142857143
"SP, VIJAYANAGARA",Chigateri PS,Hagarigudihalli village,Beat 22,4.0,114,303,598,0.0006857142857142857
"SP, VIJAYANAGARA",Chittavadagi PS,Kajanagr,BEAT 1,152.0,114,303,598,0.004285714285714286
"SP, VIJAYANAGARA",Chittavadagi PS,VARAKERI ISR ROAD,BEAT 2,144.0,114,303,598,0.005257142857142857
"SP, VIJAYANAGARA",Chittavadagi PS,BASVESWAR BADAVANE,BEAT 4,92.0,114,303,598,0.0064571428571428575
"SP, VIJAYANAGARA",Chittavadagi PS,SHANTI NAGAR,BEAT 3,64.0,114,303,598,0.0033714285714285712
"SP, VIJAYANAGARA",Chittavadagi PS,Harihar Bus Stand,Other Beat,4.0,114,303,598,0.0006857142857142857
"SP, VIJAYANAGARA",Gudekote PS,CHORNURU,BEAT 13,72.0,114,303,598,0.004057142857142857
"SP, VIJAYANAGARA",Gudekote PS,APPENAHALLI THAND.,BEAT 12,92.0,114,303,598,0.003657142857142857
"SP, VIJAYANAGARA",Gudekote PS,YRROBAIAHNATTI,BEAT 4,66.0,114,303,598,0.002857142857142857
"SP, VIJAYANAGARA",Gudekote PS,GUDEKOTA,BEAT 1,187.0,114,303,598,0.006285714285714286
"SP, VIJAYANAGARA",Gudekote PS,KASAPURA,BEAT 7,60.0,114,303,598,0.0034285714285714284
"SP, VIJAYANAGARA",Gudekote PS,JIGENAHALLI,BEAT 15,128.0,114,303,598,0.0061142857142857145
"SP, VIJAYANAGARA",Gudekote PS,SWAMYHALLI,BEAT 16,97.0,114,303,598,0.0037142857142857142
"SP, VIJAYANAGARA",Gudekote PS,KARADIHALLI,BEAT 3,58.0,114,303,598,0.003657142857142857
"SP, VIJAYANAGARA",Gudekote PS,HULIKUNTE,BEAT 2,53.0,114,303,598,0.0036
"SP, VIJAYANAGARA",Gudekote PS,NUNKANAHALLI,BEAT 8,62.0,114,303,598,0.004057142857142857
"SP, VIJAYANAGARA",Gudekote PS,THOKYANAHLLI THANDA.,BEAT 5,118.0,114,303,598,0.005028571428571428
"SP, VIJAYANAGARA",Gudekote PS,NAGARAHUNASE,BEAT 6,89.0,114,303,598,0.004342857142857143
"SP, VIJAYANAGARA",Gudekote PS,THIMMENAHALLI,BEAT 9,55.0,114,303,598,0.0026285714285714285
"SP, VIJAYANAGARA",Gudekote PS,MAHADEVAPURA,BEAT 11,41.0,114,303,598,0.0033714285714285712
"SP, VIJAYANAGARA",Gudekote PS,SANNA UPPARAHALLI,BEAT 14,77.0,114,303,598,0.003085714285714286
"SP, VIJAYANAGARA",Gudekote PS,K.DIBHADHALLI,BEAT 10,25.0,114,303,598,0.002457142857142857
"SP, VIJAYANAGARA",Gudekote PS,Other Limits,Other Beat,5.0,114,303,598,0.0008571428571428571
"SP, VIJAYANAGARA",Hadagali PS,HOLAGUNDI,Beat 9,92.0,114,303,598,0.0035428571428571427
"SP, VIJAYANAGARA",Hadagali PS,PURA,Beat 5,82.0,114,303,598,0.004514285714285715
"SP, VIJAYANAGARA",Hadagali PS,HADAGALI,Beat 13,551.0,114,303,598,0.00817142857142857
"SP, VIJAYANAGARA",Hadagali PS,ANKLI,Beat 11,62.0,114,303,598,0.0038285714285714286
"SP, VIJAYANAGARA",Hadagali PS,NAGATHIBASAPURA,Beat 3,177.0,114,303,598,0.0038857142857142857
"SP, VIJAYANAGARA",Hadagali PS,DASARAHALLI THANDA,Beat 10,140.0,114,303,598,0.004228571428571429
"SP, VIJAYANAGARA",Hadagali PS,SHIVAPURA,Beat  1,40.0,114,303,598,0.003142857142857143
"SP, VIJAYANAGARA",Hadagali PS,KAGANUR,Beat 7,110.0,114,303,598,0.0044
"SP, VIJAYANAGARA",Hadagali PS,Hanakanahalli,Beat 2,59.0,114,303,598,0.0033142857142857145
"SP, VIJAYANAGARA",Hadagali PS,KOYILARAGATTI,Beat 8,30.0,114,303,598,0.002742857142857143
"SP, VIJAYANAGARA",Hadagali PS,NAVALI,Beat 6,84.0,114,303,598,0.0018857142857142857
"SP, VIJAYANAGARA",Hadagali PS,MUDENURU,Beat 4,79.0,114,303,598,0.0037142857142857142
"SP, VIJAYANAGARA",Hadagali PS,TIPPAPURA,Beat 12,37.0,114,303,598,0.0021142857142857144
"SP, VIJAYANAGARA",Hadagali PS,belongs to another jurisdiction,OTHER JURISDICTION,2.0,114,303,598,0.00045714285714285713
"SP, VIJAYANAGARA",Hagaribommanahalli PS,HAMPAPATNA,BEAT 06,158.0,114,303,598,0.005828571428571429
"SP, VIJAYANAGARA",Hagaribommanahalli PS,NAKRAL THANDA,BEAT 05,179.0,114,303,598,0.005142857142857143
"SP, VIJAYANAGARA",Hagaribommanahalli PS,BALLAHUNISI,BEAT 07,122.0,114,303,598,0.005085714285714285
"SP, VIJAYANAGARA",Hagaribommanahalli PS,RAMANAGARA,BEAT 01,755.0,114,303,598,0.009942857142857142
"SP, VIJAYANAGARA",Hagaribommanahalli PS,BYALALU,BEAT 04,173.0,114,303,598,0.0057714285714285714
"SP, VIJAYANAGARA",Hagaribommanahalli PS,CHINTHRAPALLI,BEAT 08,141.0,114,303,598,0.005257142857142857
"SP, VIJAYANAGARA",Hagaribommanahalli PS,M B COLONY,BEAT 03,147.0,114,303,598,0.004114285714285714
"SP, VIJAYANAGARA",Hagaribommanahalli PS,Other Limits,Other Beat,12.0,114,303,598,0.0013142857142857142
"SP, VIJAYANAGARA",Hagaribommanahalli PS,SHIVANANDANAGARA,BEAT 02,116.0,114,303,598,0.0044571428571428574
"SP, VIJAYANAGARA",Halavagilu PS,MATTURU VILLAGE,04,99.0,114,303,598,0.0033714285714285712
"SP, VIJAYANAGARA",Halavagilu PS,K.KALLAHALLI VILLAGE,03,68.0,114,303,598,0.004171428571428572
"SP, VIJAYANAGARA",Halavagilu PS,KUNCHURU VILLAGE,02,25.0,114,303,598,0.0017142857142857142
"SP, VIJAYANAGARA",Halavagilu PS,HALAVAGULU VILLAGE,01,237.0,114,303,598,0.005942857142857143
"SP, VIJAYANAGARA",Halavagilu PS,TAVARAGONDI,05,79.0,114,303,598,0.0036
"SP, VIJAYANAGARA",Halavagilu PS,TELAGI VILLAGE,06,96.0,114,303,598,0.003942857142857143
"SP, VIJAYANAGARA",Halavagilu PS,GUNDAGATTI VILLAGE,26,51.0,114,303,598,0.0032571428571428573
"SP, VIJAYANAGARA",Halavagilu PS,VYASANATANDA VILLAGE,25,9.0,114,303,598,0.001257142857142857
"SP, VIJAYANAGARA",Halavagilu PS,KUNCHURU VILLAGE,11,64.0,114,303,598,0.0032
"SP, VIJAYANAGARA",Halavagilu PS,ARASANALU VILLAGE,22,31.0,114,303,598,0.002285714285714286
"SP, VIJAYANAGARA",Halavagilu PS,SHANTHINAGARA VILLAGE,14,28.0,114,303,598,0.0026857142857142856
"SP, VIJAYANAGARA",Halavagilu PS,YADEHALLI VILLAGE,29,38.0,114,303,598,0.004057142857142857
"SP, VIJAYANAGARA",Halavagilu PS,SIRAGANAHALLI VILLAGE,09,70.0,114,303,598,0.003657142857142857
"SP, VIJAYANAGARA",Halavagilu PS,KANAVI VILLAGE,21,18.0,114,303,598,0.0018285714285714285
"SP, VIJAYANAGARA",Halavagilu PS,AREMAJJIGERE VILLAGE,24,13.0,114,303,598,0.0014285714285714286
"SP, VIJAYANAGARA",Halavagilu PS,SHINGRIHALLI VILLAGE,19,21.0,114,303,598,0.0021142857142857144
"SP, VIJAYANAGARA",Halavagilu PS,RAGIMASALAVADA VILLAGE,17,37.0,114,303,598,0.0026857142857142856
"SP, VIJAYANAGARA",Halavagilu PS,MATTUR VILLAGE,15,20.0,114,303,598,0.0018857142857142857
"SP, VIJAYANAGARA",Halavagilu PS,ITTIGUDI VILLAGE,12,17.0,114,303,598,0.0018857142857142857
"SP, VIJAYANAGARA",Halavagilu PS,YADIHALLI VILLAGE,07,7.0,114,303,598,0.0013142857142857142
"SP, VIJAYANAGARA",Halavagilu PS,HONNENAHALLI VILLAGE,08,4.0,114,303,598,0.0006285714285714285
"SP, VIJAYANAGARA",Halavagilu PS,RANGAPURA VILLAGE,27,26.0,114,303,598,0.0024
"SP, VIJAYANAGARA",Halavagilu PS,BENDIGERE VILLAGE,28,23.0,114,303,598,0.0026285714285714285
"SP, VIJAYANAGARA",Halavagilu PS,BIKKIKATTE VILLAGE,30,15.0,114,303,598,0.001542857142857143
"SP, VIJAYANAGARA",Halavagilu PS,VADERAHALLI VILLAGE,20,6.0,114,303,598,0.00022857142857142857
"SP, VIJAYANAGARA",Halavagilu PS,SHIRAGANAHALLI DODDATANDA VILLAGE,18,9.0,114,303,598,0.0012
"SP, VIJAYANAGARA",Halavagilu PS,KALLAHALLI VILLAGE,23,13.0,114,303,598,0.001542857142857143
"SP, VIJAYANAGARA",Halavagilu PS,SHIVAPURA VILLAGE,13,10.0,114,303,598,0.0009714285714285714
"SP, VIJAYANAGARA",Halavagilu PS,INGALAGONDI,10,25.0,114,303,598,0.0014857142857142857
"SP, VIJAYANAGARA",Halavagilu PS,ANIMEGALATANDA VILLAGE,16,10.0,114,303,598,0.0019428571428571429
"SP, VIJAYANAGARA",Halavagilu PS,GARBAGUDI VILLAGE,31,9.0,114,303,598,0.0005714285714285715
"SP, VIJAYANAGARA",Halavagilu PS,Other Place,Other Beat,3.0,114,303,598,0.0005142857142857143
"SP, VIJAYANAGARA",Hampi Tourism PS,HAMPI,1,138.0,114,303,598,0.005657142857142857
"SP, VIJAYANAGARA",Hampi Tourism PS,KADDIRAMPURA,2,101.0,114,303,598,0.004342857142857143
"SP, VIJAYANAGARA",Hampi Tourism PS,GALEMMANAGUDI,3,96.0,114,303,598,0.003142857142857143
"SP, VIJAYANAGARA",Hampi Traffic PS,BASAVANNAGUDI TURTHU CANAL,4,44.0,114,303,598,0.00034285714285714285
"SP, VIJAYANAGARA",Hampi Traffic PS,HAMPI MAIN GATE,2,19.0,114,303,598,0.00034285714285714285
"SP, VIJAYANAGARA",Hampi Traffic PS,HENDAMARUGUNDA,5,3.0,114,303,598,0.00017142857142857143
"SP, VIJAYANAGARA",Hampi Traffic PS,PRAKASH NAGAR CROSS,3,21.0,114,303,598,0.00034285714285714285
"SP, VIJAYANAGARA",Hampi Traffic PS,HAMPI,1,17.0,114,303,598,0.0005142857142857143
"SP, VIJAYANAGARA",Harapanahalli PS,VADDINADADAPURA,BEAT 6,47.0,114,303,598,0.003657142857142857
"SP, VIJAYANAGARA",Harapanahalli PS,HARAPANAHALLI TOWN,BEAT 1 HARAPANAHALLI TOWN,921.0,114,303,598,0.009257142857142858
"SP, VIJAYANAGARA",Harapanahalli PS,KODIHALLI,BEAT 4,152.0,114,303,598,0.004628571428571429
"SP, VIJAYANAGARA",Harapanahalli PS,ANANTHANAHALLI,BEAT 10,140.0,114,303,598,0.004628571428571429
"SP, VIJAYANAGARA",Harapanahalli PS,DYAPANAYAKANAHALLI,BEAT 2,91.0,114,303,598,0.0028
"SP, VIJAYANAGARA",Harapanahalli PS,YAREDETHINAHALLI,BEAT 5,108.0,114,303,598,0.0038285714285714286
"SP, VIJAYANAGARA",Harapanahalli PS,BAIRA PURA,BEAT 11,97.0,114,303,598,0.004514285714285715
"SP, VIJAYANAGARA",Harapanahalli PS,HOMBLA GATTE,BEAT 3,102.0,114,303,598,0.0037142857142857142
"SP, VIJAYANAGARA",Harapanahalli PS,MADAPURA,BEAT 7,68.0,114,303,598,0.0038285714285714286
"SP, VIJAYANAGARA",Harapanahalli PS,HULLI KATTE,BEAT 8,88.0,114,303,598,0.005085714285714285
"SP, VIJAYANAGARA",Harapanahalli PS,EESHAPURA,BEAT 9,67.0,114,303,598,0.0026285714285714285
"SP, VIJAYANAGARA",Harapanahalli PS,IGALA BASAPURA,BEAT 12,31.0,114,303,598,0.0026857142857142856
"SP, VIJAYANAGARA",Hirehadagali PS,Holalu,Beat 9,305.0,114,303,598,0.006914285714285714
"SP, VIJAYANAGARA",Hirehadagali PS,Budanuru,Beat 11,72.0,114,303,598,0.004342857142857143
"SP, VIJAYANAGARA",Hirehadagali PS,MANIHALLI,Beat 1,162.0,114,303,598,0.0056
"SP, VIJAYANAGARA",Hirehadagali PS,Mylar,Beat 10,444.0,114,303,598,0.0064
"SP, VIJAYANAGARA",Hirehadagali PS,Hirekolachi,Beat 8,132.0,114,303,598,0.004971428571428571
"SP, VIJAYANAGARA",Hirehadagali PS,Thumbinakeri,Beat 7,96.0,114,303,598,0.0044571428571428574
"SP, VIJAYANAGARA",Hirehadagali PS,Beerabbi,Beat 6,62.0,114,303,598,0.0037714285714285714
"SP, VIJAYANAGARA",Hirehadagali PS,Hosahalli,Beat 4,61.0,114,303,598,0.0029714285714285715
"SP, VIJAYANAGARA",Hirehadagali PS,kalenahalli,Beat 3,101.0,114,303,598,0.004171428571428572
"SP, VIJAYANAGARA",Hirehadagali PS,Hire bannimatti,Beat 5,73.0,114,303,598,0.0022285714285714287
"SP, VIJAYANAGARA",Hirehadagali PS,Basarakod thanda,Beat 2,33.0,114,303,598,0.0029714285714285715
"SP, VIJAYANAGARA",Hosahalli PS,CHIKKAJOGIHALLI,NEW BEAT 11,128.0,114,303,598,0.004857142857142857
"SP, VIJAYANAGARA",Hosahalli PS,BELLAKATTE,NEW BEAT 8,91.0,114,303,598,0.004228571428571429
